"time","Spot_Price","Hydroelectric","Wind","Solar_photovoltaic","Thermal_Solar","Hydroeolian","Other_renewables","Renowable_waste","TOTAL_Renowable_generation","Pumped_storage","Nuclear","Combined_cycle","Coal","Diesel_engines","Gas_turbine","Steam_turbine","Fuel_plus_Gas","Cogeneration","Non_renewable_waste","Non_renewable_generation","Real_demand","Programmed_demand","Forecast_demand"
"2014-01-01T00:00:00.000+01:00",20.02,73.065052,257.896205,7.631801,0.519532,0,11.89724,1.8773425,352.8871725,6.97016,146.015503,53.5346,25.240655,8.388976,1.481931,6.117065,-0.004599,54.043077,4.6167525,306.4041205,24546,24099,24482
"2014-01-02T00:00:00.000+01:00",5.13,89.171545,270.764404,3.836442,0.177784,0,11.564649,1.8317535,377.3465775,23.682079,146.147546,52.322227,37.546113,8.659002,2.325496,7.586721,-0.004825,79.006632,4.7430875,362.0140785,24256,22621,24398
"2014-01-03T00:00:00.000+01:00",15.3,102.502527,248.822078,8.673179,1.157242,0,11.891476,1.599852,374.646354,23.882275,146.198074,51.254562,42.672054,8.734932,2.196861,8.043085,-0.004767,85.658228,4.657517,373.292821,27397,25481,26625
"2014-01-04T00:00:00.000+01:00",21.5,106.840706,315.077619,8.813196,0.478934,0,12.10326,1.519458,444.833173,8.520894,146.270916,32.862777,30.782043,8.427393,1.620337,6.875346,-0.004626,65.312961,4.375216,305.043257,27266,26423,26800
"2014-01-05T00:00:00.000+01:00",5,117.217635,260.674588,10.878603,2.137221,0,11.775113,1.7296255,404.4127855,17.345744,121.525188,41.422898,24.606925,8.34654,1.564459,6.511197,-0.004795,64.800182,4.4628175,290.5811555,27303,25535,26449
"2014-01-06T00:00:00.000+01:00",25,110.841694,200.74821,14.575066,3.387373,0,11.760383,1.870948,343.183674,12.002167,138.871873,44.002059,24.126403,8.373682,1.392053,6.032249,-0.004589,72.983825,4.695671,312.475393,26275,25107,25919
"2014-01-07T00:00:00.000+01:00",24.8,137.05777,164.116648,15.038529,4.952227,0,11.433295,1.9484415,334.5469105,14.969236,146.590231,61.4529,88.419072,9.071864,2.101435,7.52242,-0.004666,87.134418,4.9290915,422.1860015,25551,24508,26293
"2014-01-08T00:00:00.000+01:00",35.44,140.921275,172.744174,16.509065,5.368879,0,12.135745,1.9216,349.600738,13.548455,146.607037,50.235866,121.447736,8.880172,2.354029,7.412564,-0.00462,92.107381,5.012773,447.601393,28220,26954,27367
"2014-01-09T00:00:00.000+01:00",26.46,145.404939,87.870355,13.48375,3.597518,0,12.587381,1.979683,264.923626,18.947146,146.601481,67.803967,163.968872,9.236782,2.64873,7.573813,-0.004841,93.64183,5.090702,515.508482,27872,26477,27781
"2014-01-10T00:00:00.000+01:00",44.95,146.323349,74.146856,9.63723,0.767653,0,12.718091,1.9420285,245.5352075,18.990914,146.618268,78.567867,180.354934,8.823617,2.078668,7.488439,-0.004835,94.233297,5.0906715,542.2418405,28517,26562,28670
"2014-01-11T00:00:00.000+01:00",55.69,148.799593,28.923318,11.343641,3.437767,0,12.892435,1.8963225,207.2930765,13.13834,146.659705,59.293168,176.164609,8.470519,2.174616,6.969413,-0.004376,75.044951,5.1277985,493.0387435,28853,26816,28952
"2014-01-12T00:00:00.000+01:00",46.73,127.057432,142.409789,11.090636,1.2523,0,13.06705,1.8614545,296.7386615,12.486473,146.617966,37.154746,90.047088,8.751235,1.259437,6.341824,-0.004236,71.351372,4.9664885,378.9723935,27472,26241,27534
"2014-01-13T00:00:00.000+01:00",37.5,146.286975,218.591859,8.208454,1.158206,0,12.809026,1.661961,388.716481,17.112838,146.536943,59.456535,79.545577,8.961305,1.717139,7.249543,-0.004723,88.853206,4.947915,414.376278,26259,25390,26532
"2014-01-14T00:00:00.000+01:00",7.4,134.555725,289.846808,7.283451,0.405388,0,12.36241,1.7216925,446.1754745,12.181095,146.393731,46.121797,70.24643,8.869375,1.563808,7.241835,-0.005015,89.11948,4.7555265,386.4880625,28668,27309,28859
"2014-01-15T00:00:00.000+01:00",44.86,142.61891,195.016398,6.902819,0.823343,0,12.428729,1.7464135,359.5366125,15.170901,146.44299,67.316523,90.809471,8.961682,2.068971,7.689113,-0.005199,92.040111,4.7328435,435.2274065,28485,27218,28894
"2014-01-16T00:00:00.000+01:00",29.12,140.457456,218.889297,7.648331,0.329909,0,12.676106,1.7275095,381.7286085,11.2632,146.303895,62.433983,87.311913,9.062133,2.077099,7.691602,-0.005066,91.822349,4.6892155,422.6503235,28615,27617,29121
"2014-01-17T00:00:00.000+01:00",27.93,141.433915,211.964124,11.94532,0.668139,0,12.849726,1.849165,380.710389,10.146678,146.092925,62.244389,87.312967,8.975572,1.626589,7.681737,-0.004802,92.542349,4.549176,421.16758,28839,27393,28894
"2014-01-18T00:00:00.000+01:00",53.64,146.938396,142.68456,9.120161,0.391558,0,12.987735,1.601647,313.724057,10.425769,145.939539,49.935804,83.747615,8.800065,1.109903,7.328771,-0.00433,73.859535,4.399922,385.542593,29344,28144,29497
"2014-01-19T00:00:00.000+01:00",54,127.720689,177.407217,11.021692,2.588328,0,12.315715,1.346273,332.399914,12.001525,137.185067,50.534291,42.537851,8.630502,1.027194,6.86507,-0.004238,71.862903,4.575607,335.215772,27556,26172,27976
"2014-01-20T00:00:00.000+01:00",26.62,144.55538,249.820168,17.31775,4.470638,0,11.65973,1.3359625,429.1596285,13.572398,143.881363,66.195412,73.460842,9.345619,1.557754,7.342984,-0.004974,88.772923,4.5355275,408.6598485,26989,25597,27275
"2014-01-21T00:00:00.000+01:00",47.5,155.319027,189.593033,10.746462,0.873445,0,12.012489,1.3255055,369.8699615,12.251942,145.898402,85.020088,113.044953,9.421176,1.596454,7.575441,-0.004991,90.927369,4.6118325,470.3426665,29728,27898,29508
"2014-01-22T00:00:00.000+01:00",45,153.675451,180.195945,10.110534,0.807857,0,11.904225,1.326973,358.020985,11.545977,145.933913,91.434886,118.659309,9.149689,1.984666,7.649731,-0.005124,90.803729,4.408304,481.56508,29238,28382,29426
"2014-01-23T00:00:00.000+01:00",45.69,154.527977,200.52324,20.917216,7.907727,0,12.237642,1.3222955,397.4360975,7.064865,146.006682,71.019965,105.694654,8.980364,1.506232,6.995183,-0.005428,90.330182,4.4764295,442.0691285,29483,28013,29871
"2014-01-24T00:00:00.000+01:00",44.17,144.196431,264.254203,17.907167,6.467507,0,12.887098,1.3052725,447.0176785,11.303795,146.001663,57.36074,77.994916,8.835962,2.488079,6.184047,-0.004777,91.445532,4.5057035,406.1156605,29305,27699,29596
"2014-01-25T00:00:00.000+01:00",25,139.108466,271.953251,16.660713,5.599211,0,13.146385,1.3307185,447.7987445,13.837899,146.106692,36.819803,30.822089,8.913893,1.225162,5.480738,-0.004152,70.834397,4.5133105,318.5498315,29513,27764,29588
"2014-01-26T00:00:00.000+01:00",36.69,132.468684,239.184746,18.287051,4.737478,0,12.848496,1.3190455,408.8455005,13.224832,150.204298,41.157365,21.755844,8.587129,1.070167,4.802717,-0.004197,66.854591,4.2880975,311.9408435,27165,25749,27443
"2014-01-27T00:00:00.000+01:00",4.69,134.185017,329.180294,16.418597,2.277655,0,12.267531,1.2558845,495.5849785,18.613625,157.814667,45.27289,27.476448,9.112699,1.586942,6.437366,-0.00458,81.659366,4.0692015,352.0386245,26428,25255,26218
"2014-01-28T00:00:00.000+01:00",3.5,150.88759,329.041904,11.395691,1.785744,0,12.312629,1.274917,506.698475,21.311453,164.368976,31.54384,29.039468,8.97316,2.135645,6.227158,-0.004926,82.936736,4.324368,350.855878,28505,27538,28867
"2014-01-29T00:00:00.000+01:00",1,174.746231,197.855936,12.132648,1.754189,0,11.988802,1.231985,399.709791,20.065004,147.98177,103.908437,47.871974,9.422053,1.603816,7.322118,-0.005143,85.900349,4.513642,428.58402,29210,27329,28913
"2014-01-30T00:00:00.000+01:00",29.69,169.006172,246.511195,20.82357,8.353415,0,11.383619,1.339125,457.417096,11.504605,146.133597,62.906062,47.706687,9.056222,1.867052,7.248964,-0.005644,86.471583,4.24463,377.133758,28875,27845,29594
"2014-01-31T00:00:00.000+01:00",30,183.500815,194.25326,11.159963,1.166488,0,11.991376,1.3387925,403.4106945,16.59636,146.111878,89.398126,52.74401,9.134671,1.866761,7.209253,-0.005655,88.107577,4.3106835,415.4736645,29660,28063,30113
"2014-02-01T00:00:00.000+01:00",22.69,161.849275,287.87006,12.262597,1.642332,0,10.769767,1.259531,475.653562,8.404084,146.035108,35.66705,19.024603,9.420128,1.654347,6.777778,-0.005158,66.97226,4.434008,298.384208,29735,28309,29847
"2014-02-02T00:00:00.000+01:00",24.69,177.293355,165.998945,22.786247,8.091345,0,10.769245,1.171447,386.110584,10.477384,147.240146,63.177557,24.512444,9.114492,1.559094,6.241169,-0.00519,69.097578,4.454828,335.869502,27989,26440,28055
"2014-02-03T00:00:00.000+01:00",28.36,188.258226,225.646442,11.120897,1.586954,0,11.885545,1.1519805,439.6500445,15.034637,158.711004,75.416051,36.565139,9.63239,1.865361,6.408161,-0.005801,85.996966,4.4238645,394.0477725,27369,25962,27497
"2014-02-04T00:00:00.000+01:00",15.98,194.357593,248.619087,11.883014,0.612631,0,12.002309,1.150031,468.624665,14.104633,169.245619,65.526283,31.724078,9.741801,3.007733,5.992876,-0.005954,84.395248,4.437756,388.170073,29720,28326,29992
"2014-02-05T00:00:00.000+01:00",0.1,164.878127,317.551898,11.845261,0.295286,0,11.938248,1.133634,507.642454,8.727403,170.504344,49.831451,29.91155,9.425328,2.505253,6.952733,-0.00577,81.799786,4.213257,363.865335,30013,27962,29641
"2014-02-06T00:00:00.000+01:00",3,179.597777,258.870449,15.568855,1.301693,0,12.140346,1.279593,468.758713,15.184993,170.414903,43.414586,30.37133,9.201962,2.34253,6.896268,-0.005622,80.466189,4.182859,362.469998,29626,28159,29495
"2014-02-07T00:00:00.000+01:00",0.5,176.85294,289.287092,18.011583,2.315482,0,11.184108,1.0906075,498.7418125,10.887774,170.37502,36.217905,27.172804,9.493236,1.697784,6.841611,-0.005601,77.850053,3.9273985,344.4579845,29094,27377,29107
"2014-02-08T00:00:00.000+01:00",3,190.947586,253.118297,9.360108,0.653404,0,10.319368,0.7548235,465.1535865,7.36983,170.280006,27.244768,22.927039,9.438917,1.617124,5.97668,-0.005304,57.694312,3.5279215,306.0712935,29479,28463,29781
"2014-02-09T00:00:00.000+01:00",0.2,204.256491,185.386245,5.652344,0.138479,0,10.112351,0.67156,406.21747,12.019936,170.496282,32.700784,20.910457,9.168697,1.29165,6.065073,-0.00519,56.615076,3.551769,312.814534,27450,25836,27493
"2014-02-10T00:00:00.000+01:00",0,211.38201,268.216708,17.013106,4.477456,0,10.14578,0.693622,511.928682,16.705527,170.753671,41.646075,25.288897,9.413898,2.186537,6.603714,-0.005676,70.770825,3.80128,347.164748,26879,25798,27489
"2014-02-11T00:00:00.000+01:00",0.51,228.952197,236.204164,6.192486,0.253716,0,10.554488,0.7898565,482.9469075,23.188861,171.045393,78.209461,37.625438,9.27298,2.374832,6.482225,-0.005413,73.16706,3.8380905,405.1989275,29544,27495,30130
"2014-02-12T00:00:00.000+01:00",14,235.809717,231.098258,13.733092,0.986893,0,9.805825,0.878251,492.312036,9.5998,171.190526,68.594312,35.903351,9.357877,1.97453,6.386064,-0.004999,72.950307,4.112598,380.064366,29423,28697,29921
"2014-02-13T00:00:00.000+01:00",0.5,211.713198,276.506494,14.157042,0.70521,0,9.848206,0.801306,513.731456,3.988835,171.104659,50.041828,26.828308,9.290241,2.104022,6.743539,-0.005068,64.551482,3.570789,338.218635,29244,28293,29636
"2014-02-14T00:00:00.000+01:00",0.5,218.692344,218.718012,16.444431,2.004444,0,9.376849,0.840961,466.077041,12.099392,171.034417,42.55992,26.279246,9.345513,1.980064,7.067815,-0.004243,61.80552,3.83968,336.007324,29011,27303,29062
"2014-02-15T00:00:00.000+01:00",6,232.570446,128.637412,12.893458,1.302148,0,9.486194,0.8961645,385.7858225,12.268177,170.76703,60.770643,26.394303,8.613548,1.840247,6.358158,-0.003907,51.508614,3.8889235,342.4057365,28867,27608,28618
"2014-02-16T00:00:00.000+01:00",40.1,235.188511,68.173549,16.820627,7.467333,0,9.78795,0.8702185,338.3081885,11.975423,171.152861,55.033705,27.920502,8.194075,1.41555,5.784931,-0.003945,52.104606,4.1114695,337.6891775,26663,25634,26946
"2014-02-17T00:00:00.000+01:00",25,243.976336,111.830635,15.406473,2.506084,0,10.240569,1.018334,384.978431,19.851885,171.100136,81.731418,55.139438,9.564614,2.045701,6.522166,-0.0047,67.046925,4.093503,417.091086,26319,25028,26676
"2014-02-18T00:00:00.000+01:00",46,250.69519,100.315305,10.999624,4.121008,0,10.978004,1.432313,378.541444,15.379263,171.019165,77.566098,72.025596,9.533885,1.649058,6.600319,-0.004938,75.320755,4.471353,433.560554,28729,27101,28791
"2014-02-19T00:00:00.000+01:00",18,234.73296,169.543491,25.376744,12.55139,0,10.366322,1.7896845,454.3605915,9.150431,170.998017,71.559965,41.306048,9.405639,1.674859,6.463798,-0.004845,72.395737,4.9641035,387.9137525,28675,27380,28753
"2014-02-20T00:00:00.000+01:00",7,228.690597,227.643078,15.57282,2.890259,0,9.74168,1.7970325,486.3354665,7.470094,170.953064,50.57461,28.082419,9.016139,1.808009,6.506731,-0.004839,63.732302,5.0336335,343.1721625,28663,27468,28461
"2014-02-21T00:00:00.000+01:00",5.5,223.260498,219.366677,20.958747,4.63662,0,10.149413,1.857843,480.229798,10.79463,170.962266,51.797204,28.155828,8.745755,2.126423,6.057488,-0.004913,64.349993,4.967945,347.952619,28260,27069,29292
"2014-02-22T00:00:00.000+01:00",49,211.82281,147.221996,24.388962,12.846042,0,10.282515,1.8553715,408.4176965,15.741467,171.039058,41.286869,27.664697,8.486809,2.381095,6.093625,-0.004617,53.753717,5.0772645,331.5199845,28737,27754,29333
"2014-02-23T00:00:00.000+01:00",21.5,161.008345,162.004781,27.395978,7.264601,0,9.72007,1.845171,369.238946,13.140995,171.041543,35.457496,20.672708,8.515432,1.608954,5.455933,-0.004626,50.127547,4.867541,310.883523,27574,25735,27306
"2014-02-24T00:00:00.000+01:00",13.1,215.378364,154.956427,14.042031,7.904963,0,10.698214,1.800523,404.780522,21.406561,170.668524,65.917725,32.138771,8.943582,1.89357,5.765695,-0.004784,66.552819,4.9187,378.201163,26431,25194,27017
"2014-02-25T00:00:00.000+01:00",16.3,201.643155,255.188886,15.897581,2.451299,0,10.232306,1.808283,487.22151,13.819813,170.974612,41.491825,28.220808,8.582831,2.516313,6.189043,0.000708,64.291897,5.10805,341.1959,28713,27473,29013
"2014-02-26T00:00:00.000+01:00",10,202.422245,204.522959,21.200097,9.030251,0,10.83224,1.6876025,449.6953945,18.750555,170.983937,68.904107,34.182748,7.990869,2.7017,5.878183,-0.004848,66.148004,4.9484365,380.4836915,28949,27358,29056
"2014-02-27T00:00:00.000+01:00",26,214.545455,192.820724,11.490125,0.854396,0,11.276896,1.790266,432.777862,19.220032,170.966294,76.653177,39.709096,8.054993,2.810794,5.780585,-0.004931,66.560309,4.900255,394.650604,28745,27302,29032
"2014-02-28T00:00:00.000+01:00",5.78,162.475419,312.207886,15.90907,2.372783,0,9.352625,1.7520285,504.0698115,12.459576,170.87989,33.600995,27.433781,8.376111,2.772352,5.849755,-0.004579,58.030172,4.8973675,324.2954205,28885,28680,28880
"2014-03-01T00:00:00.000+01:00",4.73,147.343844,277.579486,7.461922,0.003768,0,9.119414,1.6837205,443.1921545,15.624792,171.049511,33.296097,26.823629,8.510628,1.945406,5.255607,-0.004766,46.441062,4.7414485,313.6834145,28908,27990,29050
"2014-03-02T00:00:00.000+01:00",1.19,133.71466,235.870487,14.21254,0.07635,0,8.814496,1.6299665,394.3184995,7.485947,171.029159,31.534713,19.2059,8.186601,1.632694,4.690683,-0.004531,43.624072,4.4744695,291.8597075,27124,26314,27363
"2014-03-03T00:00:00.000+01:00",0,140.934552,302.660901,20.297958,2.083604,0,8.622656,1.7037355,476.3034065,17.094391,171.029978,30.91638,27.47109,8.482358,2.185914,5.492609,-0.004641,49.913989,4.5852375,317.1673055,26249,24640,26233
"2014-03-04T00:00:00.000+01:00",1,152.723833,300.909465,22.863774,7.297369,0,8.634392,1.1847145,493.6135475,11.203092,170.985718,32.65455,30.368145,8.29862,1.743234,4.757476,-0.005196,51.666752,4.0973575,315.7697485,28220,26920,28587
"2014-03-05T00:00:00.000+01:00",2,189.63191,207.52595,23.767319,14.018177,0,8.880343,0.8705135,444.6942125,10.775284,171.070998,68.247471,33.19882,8.635552,2.456564,5.776041,-0.005183,56.871171,3.6957365,360.7224545,28360,26566,28824
"2014-03-06T00:00:00.000+01:00",35.1,208.362698,96.748767,29.528031,21.764755,0,10.340276,0.910213,367.65474,9.910601,170.986357,74.039657,57.740294,8.654666,2.361047,6.21815,-0.004651,70.846064,3.926072,404.678257,28134,26595,28094
"2014-03-07T00:00:00.000+01:00",36.4,211.890418,74.231122,30.115854,23.097229,0,10.027346,0.9252015,350.2871705,8.46876,170.723989,69.066736,56.786025,8.624064,2.708379,6.396668,-0.004371,73.934522,4.0341905,400.7389625,27568,26179,27944
"2014-03-08T00:00:00.000+01:00",33.7,181.243152,119.842976,30.750951,23.02688,0,9.6589,0.897267,365.420126,15.619343,170.620934,35.350227,30.014681,8.367084,1.530522,4.465128,-0.00411,46.254027,3.931402,316.149238,27746,26394,28018
"2014-03-09T00:00:00.000+01:00",11,162.593367,140.018506,26.662717,6.261948,0,9.016068,0.8419775,345.3945835,13.224944,170.929314,42.406044,21.107239,8.118875,1.591076,4.256695,-0.004051,41.113008,3.3179115,306.0610555,25762,24836,25930
"2014-03-10T00:00:00.000+01:00",22.69,189.519295,130.053774,30.796825,22.197464,0,9.279818,0.8636335,382.7108095,10.649684,170.905695,60.348311,32.239617,8.507837,2.544112,5.080696,-0.004533,63.989309,3.3605415,357.6212695,24668,23387,25033
"2014-03-11T00:00:00.000+01:00",20,188.017473,152.661563,28.589643,23.558075,0,9.866369,0.901528,403.594651,10.515876,170.865804,58.492528,39.328125,8.373767,2.439943,5.253018,-0.004859,67.09895,3.526715,365.889867,27180,25639,27440
"2014-03-12T00:00:00.000+01:00",29.7,213.176096,105.587307,21.461515,12.859345,0,10.292022,0.903992,364.280277,15.179853,170.830795,58.324031,63.883767,8.232753,2.459247,5.19552,-0.004747,70.437615,3.273938,397.812772,26859,25878,27214
"2014-03-13T00:00:00.000+01:00",37,224.346554,48.838129,21.630234,11.978209,0,11.130804,0.930308,318.854238,16.016047,170.806457,83.500814,77.533962,8.360267,1.986637,5.078791,-0.004681,72.569313,3.05984,438.907447,26745,26067,27320
"2014-03-14T00:00:00.000+01:00",39,220.442541,38.569866,21.61922,5.310129,0,11.56059,1.020713,298.523059,11.200312,170.765545,78.107034,75.250393,8.316032,1.956765,4.567688,-0.004492,72.708327,3.274749,426.142353,27623,25634,27200
"2014-03-15T00:00:00.000+01:00",35.7,170.13449,150.785515,30.117321,20.38945,0,11.066962,1.008985,383.502723,6.233191,170.702914,39.007696,28.903328,8.008599,1.53977,3.886655,-0.004255,53.281904,3.256838,314.81664,27854,26516,27869
"2014-03-16T00:00:00.000+01:00",23.2,126.107468,154.118651,30.798152,19.402851,0,10.150301,1.0002135,341.5776365,11.263738,170.644006,42.839849,19.662245,8.106503,1.381065,3.913288,-0.004268,47.163668,3.3478105,308.3179045,25411,24470,25590
"2014-03-17T00:00:00.000+01:00",35.01,191.317563,36.504048,30.520573,24.239508,0,11.064504,0.9988035,294.6449995,7.737796,170.581487,67.850002,69.217981,8.317311,1.960402,5.131846,-0.004647,67.602596,4.0735395,402.4683135,24356,23376,24475
"2014-03-18T00:00:00.000+01:00",43.56,185.304111,113.144454,28.649401,17.928552,0,11.914398,1.0245855,357.9655015,6.599546,170.533908,48.11629,61.887853,8.212679,1.867967,4.275731,-0.004481,70.094085,4.3178645,375.9014425,25950,24672,25968
"2014-03-19T00:00:00.000+01:00",22,171.634617,110.269211,26.736346,14.761264,0,11.441127,0.994486,335.837051,11.372371,170.555135,55.818365,56.613283,8.249212,1.941727,4.275854,-0.004419,67.791592,4.167026,380.780146,26003,25022,26260
"2014-03-20T00:00:00.000+01:00",42.3,196.21611,67.468126,26.753506,13.222824,0,11.693381,1.026374,316.380321,14.770354,170.554602,54.057157,55.644827,8.163976,2.293993,4.414839,-0.004843,70.665353,4.381901,384.942159,25387,23997,25888
"2014-03-21T00:00:00.000+01:00",31.15,185.554312,123.197935,21.503574,7.282551,0,11.205286,1.0215995,349.7652575,9.759341,170.512749,45.323438,48.665368,8.339497,1.821681,4.69215,-0.004837,67.944646,3.9559055,361.0099385,26076,24852,26300
"2014-03-22T00:00:00.000+01:00",36.1,126.618792,224.007325,19.462289,6.144055,0,10.097916,0.994083,387.32446,7.646098,170.622189,33.200559,30.56608,8.063722,1.587147,4.005468,-0.004688,46.346407,3.195926,305.228908,26240,25088,26702
"2014-03-23T00:00:00.000+01:00",17,111.575694,188.518084,30.837775,21.117867,0,9.477121,0.998234,362.524775,15.738132,170.702771,40.027364,29.432589,7.809875,1.314541,3.986856,-0.004637,44.124262,3.068368,316.200121,24604,23502,24714
"2014-03-24T00:00:00.000+01:00",36,145.645685,233.509969,21.991612,11.817843,0,9.594805,1.000876,423.56079,12.637715,170.610941,41.842657,34.834689,8.030973,2.052575,4.137681,-0.004541,59.337316,3.200178,336.680184,24745,23501,24482
"2014-03-25T00:00:00.000+01:00",10.03,91.706596,350.063672,20.503923,7.910614,0,7.949965,0.983837,479.118607,17.270491,170.594056,37.844265,23.261062,8.162479,2.242823,4.018552,-0.004405,53.610398,3.181024,320.180745,26859,25835,27128
"2014-03-26T00:00:00.000+01:00",6,132.422255,301.980859,24.846996,17.068547,0,8.781874,0.9746975,486.0752285,15.297581,170.681443,51.916004,28.239489,8.053108,2.256365,5.083596,-0.004494,55.260876,2.9622235,339.7461915,27066,25832,27153
"2014-03-27T00:00:00.000+01:00",38,207.708421,82.537298,26.488998,12.24174,0,10.241015,0.999535,340.217007,15.710195,170.771092,94.980828,57.173369,8.011348,2.245343,5.659402,-0.004443,69.586196,3.124476,427.257806,27169,25568,27324
"2014-03-28T00:00:00.000+01:00",38.88,194.369297,199.190492,15.662772,2.727866,0,9.678661,1.0706965,422.6997845,6.535482,170.819811,47.788599,47.016059,8.273903,2.602999,6.491866,-0.004449,68.486633,3.2101155,361.2210185,26570,26062,27415
"2014-03-29T00:00:00.000+01:00",30.4,174.111687,235.444748,13.187164,2.800852,0,9.058603,1.037305,435.640359,8.662824,170.799345,35.592559,33.204845,8.266422,1.937631,5.055873,-0.004357,51.477707,3.21222,318.205069,28010,27043,27641
"2014-03-30T00:00:00.000+01:00",33.2,142.06374,141.694706,16.546483,5.598573,0,8.506963,1.0083805,315.4188455,5.932767,163.738489,39.352617,29.149061,7.840393,1.552679,4.264617,-0.003984,48.208731,3.0280395,303.0634095,26167,24783,25840
"2014-03-31T00:00:00.000+02:00",28.64,176.586781,152.914208,21.605236,6.987057,0,8.711873,1.0252905,367.8304455,8.638705,170.767084,63.385205,49.818938,8.035898,2.507797,4.401186,-0.00434,62.728946,3.1593435,373.4387625,26007,24533,25675
"2014-04-01T00:00:00.000+02:00",28,157.739698,261.793566,16.874687,1.420625,0,8.131211,1.032995,446.992782,8.014,170.701988,37.621274,44.660179,7.919105,1.995139,3.920195,-0.004177,58.720728,3.916563,337.464994,27305,25955,27112
"2014-04-02T00:00:00.000+02:00",22.1,198.615514,168.231126,10.921693,0.980041,0,8.8483,1.038135,388.634809,21.886061,170.69653,65.493115,54.946668,8.01704,2.227968,4.355883,-0.004275,62.586838,4.143195,394.349023,27018,25909,27239
"2014-04-03T00:00:00.000+02:00",34.1,197.271786,193.023678,18.312466,5.529701,0,8.561132,0.860401,423.559164,10.510104,170.203001,51.931716,54.994515,7.754209,2.372778,4.316092,-0.004336,62.016167,3.917851,368.012097,26678,25772,26892
"2014-04-04T00:00:00.000+02:00",9,162.312056,274.534424,25.029462,6.431921,0,8.492369,1.0631825,477.8634145,11.088871,170.320502,43.794722,37.351408,8.129986,1.75436,4.070991,-0.004176,55.959576,3.9511605,336.4174005,27468,26292,27642
"2014-04-05T00:00:00.000+02:00",17.9,166.509567,178.766059,21.749287,5.182537,0,8.73519,1.083318,382.025958,14.440228,163.876106,46.758516,30.107533,8.086879,1.373565,3.591131,-0.003942,46.627162,4.112982,318.97016,27363,26436,27821
"2014-04-06T00:00:00.000+02:00",33,162.667309,86.797986,30.461437,12.742556,0,8.605494,1.120132,302.394914,14.798694,170.159213,52.892233,30.533821,8.050252,1.195579,3.488116,-0.003898,46.094225,4.07524,331.283475,25223,24194,25358
"2014-04-07T00:00:00.000+02:00",35.69,181.746474,118.006008,31.317294,25.556493,0,8.311616,1.1246355,366.0625205,12.540889,170.355586,57.27389,48.670679,8.001283,2.182844,4.068512,-0.004181,61.098595,4.1223485,368.3104455,24389,23098,24727
"2014-04-08T00:00:00.000+02:00",37.69,209.818911,101.289745,30.943052,26.665743,0,8.390765,0.996017,378.104233,6.52781,170.38772,55.780093,56.37816,8.048454,3.201147,4.103543,0.000484,64.028466,3.88733,372.343207,25489,24570,26350
"2014-04-09T00:00:00.000+02:00",28,210.644444,77.959975,27.4554,13.960628,0,8.891007,1.4974695,340.4089235,15.661905,170.348712,60.783113,65.122376,7.672363,2.421112,4.789349,-0.004042,64.518453,4.4993195,395.8126605,25434,24598,25843
"2014-04-10T00:00:00.000+02:00",33.73,189.199242,99.34053,27.798129,16.510776,0,8.687761,1.348411,342.884849,6.652425,170.256897,79.597315,58.364202,8.048124,2.176646,4.105341,-0.004014,63.347151,4.298925,396.843012,25591,25278,25917
"2014-04-11T00:00:00.000+02:00",28.69,191.109507,140.779935,25.960344,17.103486,0,8.693209,1.7626955,385.4091765,11.121455,170.176603,50.06772,58.575642,7.925479,1.953,4.426516,-0.003937,59.717671,4.6778145,368.6379635,25508,24640,26102
"2014-04-12T00:00:00.000+02:00",25,182.30462,122.750373,25.548694,11.950145,0,8.683845,1.773469,353.011146,13.464828,170.161311,40.415064,38.119907,8.18984,2.075506,5.17614,-0.00372,43.391411,4.607134,325.597421,25511,24856,26040
"2014-04-13T00:00:00.000+02:00",22.29,167.069825,79.89133,32.11182,21.232164,0,8.66148,1.916686,310.883305,8.465516,170.177875,50.041331,37.475089,7.86299,1.625246,5.158117,-0.00373,42.209012,4.657545,327.668991,24131,23391,24272
"2014-04-14T00:00:00.000+02:00",21.69,205.069905,88.27056,25.433535,8.279116,0,9.059439,2.0647075,338.1772625,12.911578,169.869874,53.303307,43.754016,7.804949,3.014672,6.423575,-0.003751,54.462217,4.9230115,356.4634485,23146,22387,23673
"2014-04-15T00:00:00.000+02:00",33.1,217.520534,27.243669,26.87028,16.049427,0,8.863573,1.992145,298.539628,12.86914,169.771171,68.278406,62.045419,8.146847,2.775825,6.599926,-0.003584,59.74259,4.890164,395.115904,25087,23795,25000
"2014-04-16T00:00:00.000+02:00",38.01,204.249529,23.093957,30.495519,21.239901,0,9.357739,1.77622,290.212865,14.22934,169.426587,76.002282,60.697987,8.47113,2.48539,6.384256,-0.003738,58.320711,4.679669,400.693614,25116,24382,25338
"2014-04-17T00:00:00.000+02:00",31.69,173.468394,66.117177,31.370215,23.643311,0,9.072427,1.7876,305.459124,9.861523,169.207209,42.175364,49.605803,8.003992,1.852712,5.859551,-0.003754,48.792451,4.644346,339.999197,24866,24307,24872
"2014-04-18T00:00:00.000+02:00",33.78,141.376423,76.626872,30.931312,18.788302,0,8.803373,2.255317,278.781599,7.83505,169.028078,47.708822,28.832885,7.917404,1.71127,4.804786,-0.003587,44.160813,5.148114,317.143635,22795,22049,23252
